id,created_at,favorite_count,retweet_count,text
1585698469532078080,2022-10-27 18:22:30+00:00,47,10,Bigger than usual earnings moves today from USER HBNC FCN OII MSA CSV WRLD ALGN META SNBR HZO PI FORM ULCC GBX GLBK GSHD WST GVA MYE DAN NOW OMF CYH INVH FBNC AMED ALLE TNL AMBP BMRN ARCH CAT RJF CHKP FIX RE NTGR
1585697332070318101,2022-10-27 18:17:59+00:00,1,1,there s a link to it in our newsletter at
1585678605014769664,2022-10-27 17:03:34+00:00,81,26,Friday morning earnings XOM CVX ABBV NEE JKS CL RNGR NEP IMO EQNR ACDVF SNY SLCA TAL LYB GTLS CHTR GWW GNTX CHD BLMN AB AON PIPR SMP NWL FMX AVTR NMRK BAH FHB DTM DVA B FTS NVT ITCB PFHD CRTO CRI BSAC DCOM
1585645299091243011,2022-10-27 14:51:13+00:00,158,50,earnings after the close AAPL AMZN INTC PINS X TMUS FSLR GILD AJG SWN PXD VRTX COF DXCM DECK EW VALE CSL ZEN SGEN VICI LHX WY INT NOV TXRH MPWR MVIS BIO AUY EGHT COLM ABCB CUBE MHK PEB EMN SKYW HUBG VRSN CPT
1585396754098573317,2022-10-26 22:23:36+00:00,0,1,The companies set the grouping the date and time and our users set the order
1585338167393406976,2022-10-26 18:30:47+00:00,61,14,Bigger than usual earnings moves today from EDU LRN NBR CHX CTS TENB WNC GTX CSTM UHS TNET AIZ WING R NXGN ROL CFFN COOP BPOP AGYS RES BG UMBF BFRD HOG ILPT MSFT FIBK FBR BA GOOGL FMNB IART BCO BUSE EVR FFIV STX
1585300230718619648,2022-10-26 16:00:03+00:00,159,44,earnings before the open tomorrow SHOP MCD CAT MA LUV MRK MO CCJ DQ CMCSA PBF BUD HON SHEL HTZ OSTK MPW NOC TECK SO CS WDC FISV SPGI AN AMT PCG ARCH SWK STM KDP BAX ABG CHKP GBX AOS TROW CNX ACMR ARGX RS PDS
1585291875598082048,2022-10-26 15:26:51+00:00,105,41,earnings after the close META F TDOC NOW EQT WOLF NLY KLAC AR ORLY UPWK ALGN QS SAVE LC AEM MUSA URI CP VFC OLN PTEN AMED VMI MOH CCS AZPN SNBR RJF MTH NOVA CYH BOOT CHDN DLR OMF BMRN PI OII ASPN AM ALSN PPC
1585266306730835968,2022-10-26 13:45:15+00:00,17,2,R beat so why not UHAL
1585042047345758208,2022-10-25 22:54:07+00:00,67,8,Just a reminder
1584940584820957189,2022-10-25 16:10:56+00:00,120,37,earnings before the open tomorrow BA WM BMY KHC HLT HES TMO HOG GD WING STX BG ADP CME GRMN ODFL OTIS BSX UMC R CPG CHEF PAG AVY IQV TDY GPI IEX OC NYCB NSC BXMT MHO EDU TZO SLAB ROP APH RES KBR TMHC MAS BPOP
1584930719054168064,2022-10-25 15:31:44+00:00,62,7,Bigger than usual earnings moves today from MEDP CCK ARI CLS XRX AAN CALX BRO NXRT LOGI SUI CLF FFWM SSTK HSII SBSI PNR SAP ST PJT CNC ONB ARE HUBB CATY HLX SITC FPI UBS CADE SSD POR AWI KREF HXL WRB ARCC FBP PHM
1584915660873863168,2022-10-25 14:31:54+00:00,160,46,earnings after the close MSFT GOOGL V ENPH CMG SPOT TXN SKX FFIV BYD MAT MTDR CNI WH AMP CB TER UHS JNPR NEX WIRE FE CC HA AGYS CSGP NCR AXTA TENB NAVI AAT BXP NBR CHX MXL LRN EQR AGR CAC MANH NXGN WSBC ILPT
1584904430952087552,2022-10-25 13:47:17+00:00,0,1,you should consider subscribing
1584901374021607425,2022-10-25 13:35:08+00:00,2,1,
1584899721885253635,2022-10-25 13:28:34+00:00,32,4,Short interest has been higher in the past for MEDP but it has never ended well for the short sellers
1584660342776696832,2022-10-24 21:37:21+00:00,2,1,to up 16
1584648571231801344,2022-10-24 20:50:35+00:00,3,1,lookingatthechart
1584647413683617792,2022-10-24 20:45:59+00:00,48,7,Well that was a surprise AAN
1584631725095026688,2022-10-24 19:43:38+00:00,5,1,Tirado It wasn t that long of a dramatic pause
1584630443353071616,2022-10-24 19:38:33+00:00,98,20,The winning sector so far this earnings season has been pause for dramatic effect Materials XLB KALU STLD FCX CMC NUE AA DOW
1584593277608919040,2022-10-24 17:10:52+00:00,141,37,earnings before the open tomorrow UPS KO GM CLF HAL GE VLO MMM JBLU RTX ADM SHW BIIB SYF SAP KMB UBS CNC NVS PHM HSBC PII GLW TRU MCO ALFVY XRX ONB PCAR MSCI ARCC SSTK GPK AWI ITW PNR HUBB PEBO TRN FELE LKFN
1584545921714397184,2022-10-24 14:02:41+00:00,127,37,earnings after the close LOGI RRC AGNC DFS CDNS AAN CR ZION MEDP BRO CADE XM CALX CCK PKG SUI HXL KOF CLS FLXS ARE HLX ARI KREF HOPE HSII EFSC WASH WRB TRST FSBC WSFS PCH AIN IBTX SSD SSB HMST HSTM CATY NWE
1583807464943648768,2022-10-22 13:08:20+00:00,57,3,Notice our quote provider had an error yesterday that is still unresolved today and as such our option pricing and volatility numbers on our website and in our emails reflect Thursday s prices We apologize for any inconvenience and hope to have it corrected shortly
1583796234862858241,2022-10-22 12:23:42+00:00,1690,714,earnings for the week AAPL AMZN MSFT META GOOGL UPS SHOP GM KO BA CLF F PHG XOM HAL INTC GE VLO MMM ENPH V JBLU CVX CMG BOH RTX AJG DORM MCD CAT WM LUV MA SHW PINS SCHN BMY MRK BIIB ADM X SPOT KEX KHC DX
1583533391689179136,2022-10-21 18:59:15+00:00,7,1,Good luck
1583529868331220992,2022-10-21 18:45:15+00:00,79,4,Yo NFLX fillin a gap
1583482166553456640,2022-10-21 15:35:42+00:00,39,3,Is that a Yen squeeze Then maybe watch for an AFL breakout ahead of earnings at the end of the month
1583479650785046528,2022-10-21 15:25:43+00:00,58,14,Monday morning earnings PHG BOH DORM SCHN KEX DX CBU HBT BMRC
1583479465014747138,2022-10-21 15:24:58+00:00,0,0,We publish it each week in our newsletter at
1583284011044331520,2022-10-21 02:28:18+00:00,1,1,
1583140342140145664,2022-10-20 16:57:25+00:00,67,21,Friday morning earnings VZ AXP SLB HCA HBAN SMPL EEFT ALV SIFY RF INDB HTH CPF IPG SPFI
1583119721976602624,2022-10-20 15:35:29+00:00,84,32,earnings after the close SNAP WHR CSX SAM THC BJRI SIVB RHI PINE WAL CVLG UFPI OZK FFBC SRCE FAT MCB ASB GBCI PSTV CSTR BDN MYFW MSBI AMTB PIII
1582767065110556672,2022-10-19 16:14:09+00:00,103,32,earnings before the open tomorrow AAL T NOK NUE BX FCX DOW ALK PM UNP TSCO ERIC DHR SNA MAN ABB POOL KEY DGX WSO FITB IRDM MSM GPC MMC HRI DOV BHLB BANC LNN BKU HOMB WBS EWBC COLB OFG SNV SASR WNS STBA PPBI
1582753588862136320,2022-10-19 15:20:36+00:00,94,33,earnings after the close today TSLA IBM LRCX AA LVS KMI STLD WDFC PPG CCI LBRT KNX TCBI EFX SLG LSTR REXR UMPQ RLI KALU BANR PFBC CVBF TBK GSBC FR PACW EGBN INBK HCCI
1582745530345873408,2022-10-19 14:48:35+00:00,0,1,We update it each week in our newsletter at
1582715827400323073,2022-10-19 12:50:33+00:00,44,6,ABT has only opened lower three times following positive earnings guidance but each of those times it continued lower to end the day an average of 2 5 below its open Be careful though because investor sentiment is at a multi year low already
1582422239068459009,2022-10-18 17:23:56+00:00,92,29,earnings before the open tomorrow ASML PG ALLY ABT NDAQ BKR PLD WGO CFG MTB LAD TRV CMA BMI ELV NTRS UNF SCL MKTX HCSG GNS
1582394031694573570,2022-10-18 15:31:51+00:00,94,39,earnings after the close today NFLX UAL ISRG JBHT IBKR PNFP HWC UCBI FHN FNB AMX FULT WTFC OMC EQBK
1582392911081062400,2022-10-18 15:27:24+00:00,2,1,Public Service Announcement ou message d int r t public
1582391826891550720,2022-10-18 15:23:05+00:00,4,0,
1582390839338115072,2022-10-18 15:19:10+00:00,1,0,
1582389809146126338,2022-10-18 15:15:04+00:00,1,0,
1582389435567837184,2022-10-18 15:13:35+00:00,0,0,So exit November 7 or after the event
1582385491181068290,2022-10-18 14:57:55+00:00,2,0,htx hook em
1582385020215656449,2022-10-18 14:56:02+00:00,27,1,Name this pattern FHN
1582381745302753282,2022-10-18 14:43:01+00:00,166,28,PSA don t chase
1582020681898020868,2022-10-17 14:48:17+00:00,107,36,earnings after the close today and before the open tomorrow GS JNJ LMT SI HAS ACI RIO STT SOTK MRTN SBNY TFC CBSH CATC SFBS FBK MBWM ELS and CFB HBCP
1581995149886119936,2022-10-17 13:06:50+00:00,41,6,On average SCHW has done basically nothing for up to a month following a gap higher on an earnings beat though with a upside bias on the first day which is fine because we can t really do anything until these last two candles get resolved
1581266769158627328,2022-10-15 12:52:30+00:00,1145,506,earnings for the week TSLA BAC NFLX SCHW GS JNJ BK T UAL VZ LMT SNAP AAL GNTY SI NOK NUE ASML PG IBM HAS AXP ALLY ACI ABT ISRG BKR BX LRCX FCX NDAQ AA SLB DOW MRTN STT SBNY JBHT PLD TRV MNSB ERIC PM ALK
1580966003604828169,2022-10-14 16:57:22+00:00,76,24,Monday morning earnings BAC SCHW BK GNTY MNSB
1580621218767831040,2022-10-13 18:07:19+00:00,55,7,and this is what a crowded trade looks like BLK
1580585775434911744,2022-10-13 15:46:29+00:00,56,22,earnings to end the week WAFD JPM MS C UNH WFC PNC USB FRC
1580553985878282240,2022-10-13 13:40:10+00:00,43,4,Maybe we don t need to wait for JPM
1580532847341080577,2022-10-13 12:16:10+00:00,51,5,You can t trade on this because it has only happened two previous times but after gapping higher on positive guidance DAL continued higher by another 6 2 over the next five trading days In this case such a move could be technically significant
1580245463600889863,2022-10-12 17:14:12+00:00,71,17,earnings pre season DCT TSM DAL BLK DPZ WBA FAST PGR CMC THTX INFY VLNS
1580186626260537344,2022-10-12 13:20:24+00:00,45,9,Whaddya say we let JPM on Friday tell us how to trade TFC ahead of earnings next week
1579840810992152576,2022-10-11 14:26:16+00:00,39,8,ETWO amp APLD report earnings after the close today while PEP amp WIT report tomorrow morning
1579516819358232577,2022-10-10 16:58:50+00:00,35,6,AZZ reports earnings before the open tomorrow
1578725445138542592,2022-10-08 12:34:12+00:00,515,229,earnings for the week JPM PEP TSM DAL MS C UNH BLK WFC DPZ AZZ WBA USB CMC FAST PNC PGR WIT FRC THTX DCT ETWO APLD VLNS INFY
1578467856307884033,2022-10-07 19:30:38+00:00,3,2,
1578397759190843392,2022-10-07 14:52:05+00:00,11,1,sarcasm
1578396816395190272,2022-10-07 14:48:20+00:00,69,3,MSFT probably nothing
1578391821264343047,2022-10-07 14:28:29+00:00,79,23,earnings season begins in a week so here s what s happened since reporting earnings last SPX SPY FTI UNM REGN ETSY COP LUMN SWK INTC AMD BIIB CHD NWL VFC VNT STX SCHW SLB EOG APA MRO TWTR CHTR SEE IFF DLR
1578099158120288256,2022-10-06 19:05:33+00:00,45,13,earnings LEVI TLRY ACCD MTRX
1577736983149002756,2022-10-05 19:06:24+00:00,54,14,earnings after the close today and before the open tomorrow RGP STZ RELL MKC CAG LNDC ANGO
1577321519314833408,2022-10-04 15:35:30+00:00,84,15,Hey don t forget about earnings SGH RPM NG SAR HELE BYRN LW
1576988708787871744,2022-10-03 17:33:01+00:00,30,5,AYI reports earnings in the morning
1576197172437352448,2022-10-01 13:07:44+00:00,200,70,earnings for the week TLRY MTRX AYI LEVI STZ MKC RPM BYRN HELE SGH LW ACCD CAG NG LNDC SAR RGP RELL ANGO
1575651289387610112,2022-09-30 00:58:36+00:00,93,11,If we ve learned anything over the past couple of years it s the definition of transitory In this case it s how long NKE expects its gross margins to take a hit to take down inventories
1575512256674136064,2022-09-29 15:46:08+00:00,1,2,Keith Pho 4 15 PM ET
1575510853675352065,2022-09-29 15:40:33+00:00,53,13,earnings to end the week MU CCL NKE CIR CMTL
1575162460734050308,2022-09-28 16:36:10+00:00,50,12,earnings after the close today and before the open tomorrow BBBY RAD KMX MTN WOR CNXC JEF NAPA EPAC MLKN ISR NBTX
1574799569476517893,2022-09-27 16:34:10+00:00,4,1,
1574789117627568131,2022-09-27 15:52:38+00:00,60,10,I spy with my little eye a bullish stock ahead of earnings BB PAYX CALM CTAS PRGS HEPS AYTU THO IPW CGNT LILM
1574469684841385999,2022-09-26 18:43:19+00:00,41,11,upcoming earnings JBL CBRL SNX UNFI DAVA NEOG FERG
1574372563681251328,2022-09-26 12:17:24+00:00,283,112,A lot of companies have yet to confirm but here s what we are looking at so far over the coming month NFLX CMG NKE MU CMCSA DPZ UNH TECK UNP VZ T DOW USB BMY KIM JPM JNJ F WFC CAT SYF MTB TFC CMA ZION FITB CCL C MS BKR
1573636551568916480,2022-09-24 11:32:45+00:00,6,1,Yes we do We publish it weekly in our newsletter at
1573632169553137664,2022-09-24 11:15:20+00:00,230,107,earnings for the week BBBY CCL MU NKE RAD JBL KMX SNX CBRL BB PAYX UNFI HEPS DAVA CTAS THO PRGS AYTU MTN CNXC NEOG STEM CALM CGNT EPAC NAPA JEF WOR CMTL IPW ISR MLKN LILM FERG CIR NBTX
1573330454866178049,2022-09-23 15:16:26+00:00,1,1,Yep
1573329445804457985,2022-09-23 15:12:25+00:00,22,3,We ve got some learning to do but trying this TikTok thing out
1573300569116377089,2022-09-23 13:17:40+00:00,120,13,nobody who is reporting earnings on Monday me nobody are we doing that right
1572987715150401544,2022-09-22 16:34:30+00:00,58,17,earnings to end the week COST FDX AIR CAMP FLUX IBEX INM DCFC DLNG RSSS
1572669998409072643,2022-09-21 19:32:01+00:00,54,13,upcoming earnings LEN ACN KBH DRI TCOM FDS FUL MANU SCS PTN IVA
1572249662421356544,2022-09-20 15:41:45+00:00,39,10,ACB amp SFIX report earnings after the close today with GIS amp RLX reporting before the open tomorrow
1571246396803616774,2022-09-17 21:15:08+00:00,3,2,MMJ FDX pre announced numbers last week but their full earnings release is scheduled this week
1571116906664595457,2022-09-17 12:40:35+00:00,315,121,earnings for the week COST AZO FDX ACN GIS ACB DRI LEN APOG KBH FDS SFIX AJG FUL MANU RLX TCOM CAMP SCS FLUX IBEX AIR IVA DCFC DLNG RSSS
1570850521346633728,2022-09-16 19:02:03+00:00,33,5,AZO is scheduled to report earnings before the market opens on Monday
1570739045520797699,2022-09-16 11:39:06+00:00,28,5,
1570738951425765377,2022-09-16 11:38:43+00:00,52,12,At the beginning of the year every analyst covering MSFT said to buy it Now after negative guidance weak PC sales and slowing cloud 23 of 25 analysts recommend a buy as it takes out recent lows How many downgrades do you expect before earnings
1570544432847650817,2022-09-15 22:45:46+00:00,51,7,That s an interesting spike in short interest in AEM
1570445750018125824,2022-09-15 16:13:38+00:00,30,6,BOWL reports earnings after the close today
1570402350128562178,2022-09-15 13:21:11+00:00,43,6,After a negative pre announcement from NUE yesterday STLD amp X pre announced positive earnings this morning The general rule for steel names is to fade the gaps on positive pre announcements Plus there s that trend is your friend thing
1570062051967385601,2022-09-14 14:48:58+00:00,46,13,upcoming earnings HITI MYTE MMMB IRNT RFIL BQ LPTH IPHA
1569786501315035136,2022-09-13 20:34:01+00:00,179,22,Listen guys when we said to trade the S amp P 500 in a range between 3 950 and 4 165 we didn t mean to do it in one day
1569721736161107968,2022-09-13 16:16:40+00:00,55,20,earnings after the close today and before the open tomorrow EPM LICY ASPU DOOO VWE TNP INNV IREN KSPN CNTB
1569338976477102084,2022-09-12 14:55:43+00:00,53,13,upcoming earnings ORCL CNM RENT MTRX BRZE PL VNCE ERYP
1569288322924552192,2022-09-12 11:34:26+00:00,61,16,Interesting change in sentiment of late in XLC META GOOGL NFLX DIS
1568551571226517504,2022-09-10 10:46:51+00:00,254,104,earnings for the week ORCL ADBE AKTS DOOO CNM LICY RENT MTRX TNP EPM PL ADSE ASPU VWE IREN INNV MMMB HITI MYTE IRNT BQ CNTB BRZE VNCE RFIL KSPN ERYP LPTH IPHA
1568252234445557763,2022-09-09 14:57:24+00:00,23,8,AKTS amp ADSE report earnings before the open on Monday
1567989601050177536,2022-09-08 21:33:47+00:00,4,1,
1567988707604537344,2022-09-08 21:30:14+00:00,3,1,Got distracted It is still Hamptons weather
1567986657571258372,2022-09-08 21:22:05+00:00,86,8,oops DOCU ZS KR RH SWBI ABM ZUMZ WDH AOUT AVO LAKE CXM BBCP CTLP EGAN MEIP LMNR IDEX
1567587928553000960,2022-09-07 18:57:41+00:00,59,20,upcoming earnings GME PLAY FCEL AEO ASAN CASY BILI LOVE MCFT BIOX CPRT AVAV VRNT SOL PHR BASE DSGX NM HTOO amp SKIL CURV INTA YEXT
1567178428809445377,2022-09-06 15:50:28+00:00,73,26,earnings after the close today and before the open tomorrow COUP NIO PATH ASO GTLB GIII GWRE KFY HQY REVG CDMO WLY ICMB
1566021391119441920,2022-09-03 11:12:49+00:00,324,127,earnings for the week NIO DOCU GME PATH ZS KR COUP ASO GTLB FCEL RH AEO ASAN BILI PLAY KC CASY ABM MCFT SWBI GIII HQY BIOX GWRE LOVE REVG KFY DSGX ZUMZ VRNT ICMB AVAV CDMO BASE SOL PHR WLY AVO CXM SKIL IDEX
1565686019873132544,2022-09-02 13:00:10+00:00,33,10,PD has a history of mixed near term results but after beating the Earnings Whisper it was up a month later 83 of the time for an average gain of 9 2 As long as the stock holds 25 50 it reverses yesterday s move and gives a target above 30
1565366470632169472,2022-09-01 15:50:24+00:00,54,24,earnings after the close AVGO LULU PD SMAR CVGW TLYS OXM NCNO SPWH NX FARM HCP OOMA JOAN CTHR
1565335455171837952,2022-09-01 13:47:09+00:00,2,1,considered asking if this made us look old but guess that has been answered
1565334737744691200,2022-09-01 13:44:18+00:00,49,5,MSFT
1565084194614743041,2022-08-31 21:08:44+00:00,1,1,yes
1565055294950055937,2022-08-31 19:13:54+00:00,84,31,earnings after the close today and before the open tomorrow MDB OKTA FIVE AI PSTG VEEV S NTNX CPB HRL BBW TTC SMTC CIEN COO OLLI GEF SIG SAIC FLWS WB MOMO GMS IOT amp BRC JILL CRDO DLTH CULP PDCO LE TWIN SCWX HOV MEI
1564954299309981698,2022-08-31 12:32:35+00:00,29,9,STX
1564649917024714753,2022-08-30 16:23:04+00:00,74,25,upcoming earnings CRWD CHPT CHWY HPQ AMBA HPE EXPR PVH DBI VNET AMRK CHS DCI EVGN BNR VRA BF B SFET VBNK
1564601453108494337,2022-08-30 13:10:29+00:00,47,9,BIDU just something to watch
1564315338891841537,2022-08-29 18:13:35+00:00,75,23,upcoming earnings BBY BIDU BIG FUTU PSEC GAMB NAT HEI PLAB BMO YY CONN IQ AMWD REX TUYA ZH CANG YTRA IMAB
1563483209882484737,2022-08-27 11:07:00+00:00,502,197,earnings for the week CRWD BBY PDD CHPT BIDU AVGO CHWY CTLT BIG FUTU SLQT HPQ PSEC MDB OKTA LULU ITRN BMO NSSC HTHT PLAB VEEV GAMB AMBA EXPR AI NAT S HEI FIVE IQ CPB HPE HRL PVH TTC CONN YY AMWD REX DBI PSTG
1562906674037669890,2022-08-25 20:56:03+00:00,43,6,How it started How it s going
1562800248141279232,2022-08-25 13:53:09+00:00,81,25,upcoming earnings AFRM MRVL ULTA DELL WDAY GPS JKS FTCH ESTC VMW LTRX DOMO SUMO and VTRU APLD MOLN
1562537816663269378,2022-08-24 20:30:20+00:00,118,25,NVDA guidance calculates to non GAAP earnings of 0 68 to 0 77 per share below the consensus estimate of 0 94 per share
1562466851783065601,2022-08-24 15:48:21+00:00,105,40,earnings after the close today and before the open tomorrow NVDA CRM SNOW PTON DLTR DG ADSK SPLK GOGL WSM BOX VSCO TD BURL ANF COTY NTAP GES MBUU TITN CM AMSWA ZUO HAIN also HIBB PSEC CD SCVL LCI GRAB PAHC MOV KNOP
1562073345549635584,2022-08-23 13:44:42+00:00,76,28,earnings after the close today and before the open tomorrow INTU WOOF AAP JWN TOL URBN DY RY IMBI IIVI LZB ABST CTRN CAL SCSC AVNW EAT PYCR GASS UCL CNF BBAR HMLP LFVN
1561784581040345089,2022-08-22 18:37:15+00:00,58,11,We are less than a week away from finding out if this holds true again
1561734565097611264,2022-08-22 15:18:30+00:00,85,37,earnings after the close today and before the open tomorrow ZM M XPEV PANW JD DKS MDT DLO GDS SJM DOLE BNS NDSN AFYA BEKE MIGI DADA BZUN FLXS RGS NOAH BZ VVOS VYNT
